Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
2345|CA-2018-119025|2018-02-22|2018-02-28|Standard Class|PV-18985|Paul Van Hugh|Home Office|United States|Milwaukee|Wisconsin|53209.0|Central|OFF-AP-10001205|Office Supplies|Appliances|Belkin 5 Outlet SurgeMaster Power Centers|490.32|9|0.0|137.28960000000004
2346|CA-2018-159373|2018-03-13|2018-03-18|Standard Class|LT-17110|Liz Thompson|Consumer|United States|San Antonio|Texas|78207.0|Central|OFF-PA-10000659|Office Supplies|Paper|TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page|70.08|5|0.2|24.527999999999995
2347|CA-2018-159373|2018-03-13|2018-03-18|Standard Class|LT-17110|Liz Thompson|Consumer|United States|San Antonio|Texas|78207.0|Central|OFF-BI-10004141|Office Supplies|Binders|Insertable Tab Indexes For Data Binders|1.2719999999999998|2|0.8|-2.162400000000001
2348|CA-2018-159373|2018-03-13|2018-03-18|Standard Class|LT-17110|Liz Thompson|Consumer|United States|San Antonio|Texas|78207.0|Central|FUR-TA-10004619|Furniture|Tables|Hon Non-Folding Utility Tables|557.585|5|0.3|0.0
2349|CA-2019-109701|2019-12-02|2019-12-03|Same Day|AM-10360|Alice McCarthy|Corporate|United States|Los Angeles|California|90032.0|West|OFF-BI-10004187|Office Supplies|Binders|3-ring staple pack|9.024000000000001|6|0.2|3.1583999999999985
2350|CA-2019-109701|2019-12-02|2019-12-03|Same Day|AM-10360|Alice McCarthy|Corporate|United States|Los Angeles|California|90032.0|West|OFF-BI-10000632|Office Supplies|Binders|Satellite Sectional Post Binders|69.456|2|0.2|22.573199999999996
2351|CA-2019-109701|2019-12-02|2019-12-03|Same Day|AM-10360|Alice McCarthy|Corporate|United States|Los Angeles|California|90032.0|West|OFF-PA-10003724|Office Supplies|Paper|Wirebound Message Book, 4 per Page|10.86|2|0.0|5.3214
2352|CA-2019-109701|2019-12-02|2019-12-03|Same Day|AM-10360|Alice McCarthy|Corporate|United States|Los Angeles|California|90032.0|West|OFF-AP-10002765|Office Supplies|Appliances|Fellowes Advanced Computer Series Surge Protectors|79.47|3|0.0|22.251600000000003
2353|CA-2019-109701|2019-12-02|2019-12-03|Same Day|AM-10360|Alice McCarthy|Corporate|United States|Los Angeles|California|90032.0|West|OFF-AR-10001868|Office Supplies|Art|Prang Dustless Chalk Sticks|10.08|6|0.0|5.04
2354|CA-2017-111514|2017-08-31|2017-09-02|First Class|SC-20260|Scott Cohen|Corporate|United States|San Francisco|California|94122.0|West|FUR-BO-10002545|Furniture|Bookcases|Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors|1552.831|7|0.15|200.95460000000008
2355|CA-2017-111514|2017-08-31|2017-09-02|First Class|SC-20260|Scott Cohen|Corporate|United States|San Francisco|California|94122.0|West|OFF-BI-10002735|Office Supplies|Binders|GBC Prestige Therm-A-Bind Covers|137.24|5|0.2|46.3185
2356|CA-2017-111514|2017-08-31|2017-09-02|First Class|SC-20260|Scott Cohen|Corporate|United States|San Francisco|California|94122.0|West|TEC-AC-10004864|Technology|Accessories|Memorex Micro Travel Drive 32 GB|36.51|1|0.0|15.699300000000001
2357|CA-2017-111514|2017-08-31|2017-09-02|First Class|SC-20260|Scott Cohen|Corporate|United States|San Francisco|California|94122.0|West|TEC-MA-10000597|Technology|Machines|Lexmark S315 Color Inkjet Printer|239.976|3|0.2|80.99189999999999
2358|US-2016-148838|2016-03-17|2016-03-21|Standard Class|CP-12340|Christine Phan|Corporate|United States|New York City|New York|10024.0|East|FUR-TA-10003473|Furniture|Tables|Bretford Rectangular Conference Table Tops|1579.746|7|0.4|-447.5946999999999
2359|US-2016-148838|2016-03-17|2016-03-21|Standard Class|CP-12340|Christine Phan|Corporate|United States|New York City|New York|10024.0|East|FUR-TA-10001950|Furniture|Tables|Balt Solid Wood Round Tables|1071.576|4|0.4|-553.6476
2360|US-2016-148838|2016-03-17|2016-03-21|Standard Class|CP-12340|Christine Phan|Corporate|United States|New York City|New York|10024.0|East|FUR-TA-10004175|Furniture|Tables|"Hon 30"" x 60"" Table with Locking Drawer"|613.908|3|0.4|-122.78160000000003
2361|US-2016-148838|2016-03-17|2016-03-21|Standard Class|CP-12340|Christine Phan|Corporate|United States|New York City|New York|10024.0|East|OFF-PA-10002960|Office Supplies|Paper|Xerox 1926|34.86|7|0.0|16.3842
2362|US-2016-148838|2016-03-17|2016-03-21|Standard Class|CP-12340|Christine Phan|Corporate|United States|New York City|New York|10024.0|East|OFF-PA-10000919|Office Supplies|Paper|Xerox 1918|155.04|4|0.0|75.9696
2363|CA-2019-136497|2019-04-16|2019-04-20|Standard Class|RF-19840|Roy Französisch|Consumer|United States|Columbus|Ohio|43229.0|East|OFF-BI-10001553|Office Supplies|Binders|SpineVue Locking Slant-D Ring Binders by Cardinal|13.710000000000003|5|0.7|-10.053999999999998
2364|US-2018-108637|2018-03-13|2018-03-18|Standard Class|AB-10060|Adam Bellavance|Home Office|United States|Waynesboro|Virginia|22980.0|South|FUR-FU-10004864|Furniture|Furnishings|"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"|127.88|2|0.0|40.9216
2365|US-2018-108637|2018-03-13|2018-03-18|Standard Class|AB-10060|Adam Bellavance|Home Office|United States|Waynesboro|Virginia|22980.0|South|OFF-AP-10004540|Office Supplies|Appliances|Eureka The Boss Lite 10-Amp Upright Vacuum, Blue|160.32|2|0.0|44.8896
2366|US-2018-108637|2018-03-13|2018-03-18|Standard Class|AB-10060|Adam Bellavance|Home Office|United States|Waynesboro|Virginia|22980.0|South|OFF-BI-10004965|Office Supplies|Binders|Ibico Covers for Plastic or Wire Binding Elements|46.0|4|0.0|20.7
2367|CA-2016-102295|2016-11-24|2016-11-26|Second Class|EH-13990|Erica Hackney|Consumer|United States|Sacramento|California|95823.0|West|FUR-CH-10001714|Furniture|Chairs|Global Leather & Oak Executive Chair, Burgundy|120.71199999999999|1|0.2|-18.106799999999993
2368|CA-2019-123659|2019-02-10|2019-02-13|First Class|MN-17935|Michael Nguyen|Consumer|United States|Clinton|Maryland|20735.0|East|OFF-PA-10002464|Office Supplies|Paper|HP Office Recycled Paper (20Lb. and 87 Bright)|23.12|4|0.0|11.328800000000001
2369|US-2018-129469|2018-09-23|2018-09-27|Standard Class|KL-16555|Kelly Lampkin|Corporate|United States|Fairfield|Ohio|45014.0|East|FUR-FU-10002298|Furniture|Furnishings|"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle"|532.7040000000001|6|0.2|-26.635200000000026
2370|US-2018-129469|2018-09-23|2018-09-27|Standard Class|KL-16555|Kelly Lampkin|Corporate|United States|Fairfield|Ohio|45014.0|East|OFF-AR-10000315|Office Supplies|Art|Dixon Ticonderoga Maple Cedar Pencil, #2|4.912|2|0.2|0.30700000000000016
2371|CA-2019-155152|2019-07-07|2019-07-09|Second Class|MP-17965|Michael Paige|Corporate|United States|Warwick|Rhode Island|2886.0|East|TEC-AC-10004353|Technology|Accessories|Hypercom P1300 Pinpad|252.0|4|0.0|93.24000000000001
2372|CA-2018-159940|2018-07-07|2018-07-11|Second Class|BF-11020|Barry Französisch|Corporate|United States|Aurora|Illinois|60505.0|Central|FUR-FU-10004973|Furniture|Furnishings|Flat Face Poster Frame|60.288000000000004|8|0.6|-27.129599999999996
2373|CA-2018-159940|2018-07-07|2018-07-11|Second Class|BF-11020|Barry Französisch|Corporate|United States|Aurora|Illinois|60505.0|Central|OFF-FA-10000936|Office Supplies|Fasteners|Acco Hot Clips Clips to Go|2.632|1|0.2|0.8224999999999999
2374|CA-2018-159940|2018-07-07|2018-07-11|Second Class|BF-11020|Barry Französisch|Corporate|United States|Aurora|Illinois|60505.0|Central|OFF-PA-10001609|Office Supplies|Paper|Tops Wirebound Message Log Books|23.688000000000002|9|0.2|7.698599999999999
2375|CA-2018-159940|2018-07-07|2018-07-11|Second Class|BF-11020|Barry Französisch|Corporate|United States|Aurora|Illinois|60505.0|Central|FUR-CH-10000785|Furniture|Chairs|Global Ergonomic Managers Chair|253.37199999999996|2|0.3|-14.478399999999993
2376|CA-2019-119669|2019-01-24|2019-01-30|Standard Class|TP-21130|Theone Pippenger|Consumer|United States|Smyrna|Georgia|30080.0|South|OFF-FA-10000053|Office Supplies|Fasteners|Revere Boxed Rubber Bands by Revere|5.67|3|0.0|0.11340000000000017
2377|US-2016-164616|2016-08-19|2016-08-21|Second Class|MS-17770|Maxwell Schwartz|Consumer|United States|Columbus|Ohio|43229.0|East|OFF-BI-10001718|Office Supplies|Binders|GBC DocuBind P50 Personal Binding Machine|76.77600000000001|4|0.7|-58.86159999999998
2378|US-2016-164616|2016-08-19|2016-08-21|Second Class|MS-17770|Maxwell Schwartz|Consumer|United States|Columbus|Ohio|43229.0|East|OFF-SU-10004768|Office Supplies|Supplies|Acme Kleencut Forged Steel Scissors|9.184000000000001|2|0.2|1.1479999999999988
2379|CA-2017-148628|2017-12-06|2017-12-11|Standard Class|KM-16375|Katherine Murray|Home Office|United States|Thousand Oaks|California|91360.0|West|OFF-PA-10003883|Office Supplies|Paper|"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5"""|32.75|5|0.0|15.065
2380|CA-2018-118052|2018-05-06|2018-05-10|Standard Class|BE-11455|Brad Eason|Home Office|United States|Lorain|Ohio|44052.0|East|OFF-FA-10004248|Office Supplies|Fasteners|Advantus T-Pin Paper Clips|7.216|2|0.2|1.7138000000000002
2381|CA-2018-118052|2018-05-06|2018-05-10|Standard Class|BE-11455|Brad Eason|Home Office|United States|Lorain|Ohio|44052.0|East|OFF-PA-10002581|Office Supplies|Paper|Xerox 1951|49.568000000000005|2|0.2|15.489999999999997
2382|CA-2018-118052|2018-05-06|2018-05-10|Standard Class|BE-11455|Brad Eason|Home Office|United States|Lorain|Ohio|44052.0|East|FUR-FU-10004848|Furniture|Furnishings|DAX Solid Wood Frames|54.711999999999996|7|0.2|11.626299999999999
2383|US-2019-117534|2019-03-25|2019-03-26|First Class|CV-12295|Christina VanderZanden|Consumer|United States|Fresno|California|93727.0|West|OFF-AP-10002403|Office Supplies|Appliances|Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors|176.04|4|0.0|45.770399999999995
2384|US-2019-117534|2019-03-25|2019-03-26|First Class|CV-12295|Christina VanderZanden|Consumer|United States|Fresno|California|93727.0|West|OFF-AR-10003087|Office Supplies|Art|Staples in misc. colors|16.02|9|0.0|4.4856
2385|US-2019-117534|2019-03-25|2019-03-26|First Class|CV-12295|Christina VanderZanden|Consumer|United States|Fresno|California|93727.0|West|OFF-BI-10002026|Office Supplies|Binders|Avery Arch Ring Binders|185.92000000000002|4|0.2|62.74799999999999
2386|US-2019-117534|2019-03-25|2019-03-26|First Class|CV-12295|Christina VanderZanden|Consumer|United States|Fresno|California|93727.0|West|TEC-PH-10000141|Technology|Phones|Clearsounds A400|211.168|4|0.2|15.837600000000009
2387|US-2019-117534|2019-03-25|2019-03-26|First Class|CV-12295|Christina VanderZanden|Consumer|United States|Fresno|California|93727.0|West|TEC-CO-10000971|Technology|Copiers|Hewlett Packard 310 Color Digital Copier|479.98400000000004|2|0.2|59.99799999999996
2388|CA-2017-145065|2017-12-12|2017-12-15|First Class|DK-13375|Dennis Kane|Consumer|United States|San Diego|California|92105.0|West|OFF-FA-10001229|Office Supplies|Fasteners|Staples|7.86|2|0.0|3.6155999999999997
2389|CA-2017-145065|2017-12-12|2017-12-15|First Class|DK-13375|Dennis Kane|Consumer|United States|San Diego|California|92105.0|West|OFF-BI-10002437|Office Supplies|Binders|Recycled Premium Regency Composition Covers|24.448|2|0.2|8.8624
2390|US-2017-127040|2017-12-06|2017-12-10|Standard Class|SG-20605|Speros Goranitis|Consumer|United States|New York City|New York|10009.0|East|OFF-PA-10004255|Office Supplies|Paper|Xerox 219|6.48|1|0.0|3.1104000000000003
2391|US-2017-127040|2017-12-06|2017-12-10|Standard Class|SG-20605|Speros Goranitis|Consumer|United States|New York City|New York|10009.0|East|OFF-PA-10001184|Office Supplies|Paper|Xerox 1903|41.86|7|0.0|20.511400000000002
2392|US-2017-127040|2017-12-06|2017-12-10|Standard Class|SG-20605|Speros Goranitis|Consumer|United States|New York City|New York|10009.0|East|TEC-AC-10002637|Technology|Accessories|Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)|1619.91|9|0.0|97.19459999999992
2393|US-2017-127040|2017-12-06|2017-12-10|Standard Class|SG-20605|Speros Goranitis|Consumer|United States|New York City|New York|10009.0|East|FUR-FU-10002878|Furniture|Furnishings|"Seth Thomas 14"" Day/Date Wall Clock"|113.92|4|0.0|42.150400000000005
2394|CA-2018-128111|2018-03-17|2018-03-23|Standard Class|CS-12355|Christine Sundaresam|Consumer|United States|Malden|Massachusetts|2148.0|East|OFF-AR-10000588|Office Supplies|Art|Newell 345|39.68|2|0.0|10.3168
2395|CA-2017-137897|2017-11-14|2017-11-19|Standard Class|PJ-18835|Patrick Jones|Corporate|United States|New York City|New York|10035.0|East|TEC-AC-10002217|Technology|Accessories|Imation Clip USB flash drive - 8 GB|37.6|2|0.0|2.2560000000000002
2396|CA-2017-137897|2017-11-14|2017-11-19|Standard Class|PJ-18835|Patrick Jones|Corporate|United States|New York City|New York|10035.0|East|TEC-AC-10001267|Technology|Accessories|Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...|59.9|2|0.0|23.96
2397|CA-2017-137897|2017-11-14|2017-11-19|Standard Class|PJ-18835|Patrick Jones|Corporate|United States|New York City|New York|10035.0|East|OFF-PA-10004041|Office Supplies|Paper|"It's Hot Message Books with Stickers, 2 3/4"" x 5"""|37.0|5|0.0|16.65
2398|CA-2019-169264|2019-08-14|2019-08-16|Second Class|NP-18700|Nora Preis|Consumer|United States|San Francisco|California|94109.0|West|OFF-LA-10001613|Office Supplies|Labels|Avery File Folder Labels|5.76|2|0.0|2.8224
2399|CA-2019-169264|2019-08-14|2019-08-16|Second Class|NP-18700|Nora Preis|Consumer|United States|San Francisco|California|94109.0|West|OFF-AR-10000246|Office Supplies|Art|Newell 318|16.68|6|0.0|4.336799999999999
2400|CA-2019-147361|2019-09-09|2019-09-15|Standard Class|SB-20290|Sean Braxton|Corporate|United States|Florence|South Carolina|29501.0|South|OFF-ST-10001809|Office Supplies|Storage|Fellowes Officeware Wire Shelving|628.81|7|0.0|12.576199999999986
2401|CA-2019-147361|2019-09-09|2019-09-15|Standard Class|SB-20290|Sean Braxton|Corporate|United States|Florence|South Carolina|29501.0|South|OFF-ST-10002214|Office Supplies|Storage|X-Rack File for Hanging Folders|56.449999999999996|5|0.0|14.676999999999998
2402|CA-2019-145877|2019-04-01|2019-04-04|Second Class|AS-10090|Adam Shillingsburg|Consumer|United States|Springfield|Missouri|65807.0|Central|OFF-ST-10000649|Office Supplies|Storage|Hanging Personal Folder File|94.19999999999999|6|0.0|23.550000000000004
2403|CA-2019-145877|2019-04-01|2019-04-04|Second Class|AS-10090|Adam Shillingsburg|Consumer|United States|Springfield|Missouri|65807.0|Central|OFF-EN-10001990|Office Supplies|Envelopes|Staple envelope|28.4|5|0.0|13.347999999999997
2404|US-2018-110170|2018-09-27|2018-10-03|Standard Class|HM-14860|Harry Marie|Corporate|United States|Huntsville|Texas|77340.0|Central|FUR-BO-10000780|Furniture|Bookcases|O'Sullivan Plantations 2-Door Library in Landvery Oak|956.6647999999999|7|0.32|-225.09759999999991
2405|CA-2019-108574|2019-10-07|2019-10-11|Standard Class|MG-18145|Mike Gockenbach|Consumer|United States|Los Angeles|California|90045.0|West|TEC-AC-10002049|Technology|Accessories|Logitech G19 Programmable Gaming Keyboard|1115.9099999999999|9|0.0|200.8637999999999
2406|CA-2019-108574|2019-10-07|2019-10-11|Standard Class|MG-18145|Mike Gockenbach|Consumer|United States|Los Angeles|California|90045.0|West|TEC-PH-10003555|Technology|Phones|Motorola HK250 Universal Bluetooth Headset|128.744|7|0.2|-28.96739999999999
2407|CA-2019-108574|2019-10-07|2019-10-11|Standard Class|MG-18145|Mike Gockenbach|Consumer|United States|Los Angeles|California|90045.0|West|TEC-PH-10000702|Technology|Phones|"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White"|79.92000000000002|10|0.2|26.972999999999992
2408|CA-2019-144589|2019-01-20|2019-01-25|Standard Class|TM-21010|Tamara Manning|Consumer|United States|San Francisco|California|94122.0|West|OFF-AR-10003631|Office Supplies|Art|Staples in misc. colors|24.2|5|0.0|7.986
2409|CA-2019-144589|2019-01-20|2019-01-25|Standard Class|TM-21010|Tamara Manning|Consumer|United States|San Francisco|California|94122.0|West|TEC-PH-10003072|Technology|Phones|Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System|359.97600000000006|3|0.2|130.49130000000002
2410|CA-2019-155985|2019-03-23|2019-03-25|First Class|BE-11335|Bill Eplett|Home Office|United States|San Francisco|California|94122.0|West|FUR-FU-10000758|Furniture|Furnishings|DAX Natural Wood-Tone Poster Frame|211.84|8|0.0|76.26239999999999
2411|CA-2016-162684|2016-08-01|2016-08-06|Standard Class|AS-10630|Ann Steele|Home Office|United States|Philadelphia|Pennsylvania|19120.0|East|OFF-FA-10000992|Office Supplies|Fasteners|Acco Clips to Go Binder Clips, 24 Clips in Two Sizes|5.68|2|0.2|1.9169999999999998
2412|CA-2017-142041|2017-06-07|2017-06-09|Second Class|EM-13810|Eleni McCrary|Corporate|United States|Los Angeles|California|90036.0|West|OFF-BI-10004187|Office Supplies|Binders|3-ring staple pack|7.52|5|0.2|2.6319999999999997
2413|CA-2016-151295|2016-11-12|2016-11-16|Standard Class|JA-15970|Joseph Airdo|Consumer|United States|Los Angeles|California|90045.0|West|OFF-PA-10001947|Office Supplies|Paper|Xerox 1974|11.96|2|0.0|5.8604
2414|CA-2016-151295|2016-11-12|2016-11-16|Standard Class|JA-15970|Joseph Airdo|Consumer|United States|Los Angeles|California|90045.0|West|FUR-TA-10002356|Furniture|Tables|Bevis Boat-Shaped Conference Table|629.0640000000001|3|0.2|31.453199999999953
2415|CA-2018-156300|2018-12-29|2019-01-02|Standard Class|TB-21595|Troy Blackwell|Consumer|United States|Milwaukee|Wisconsin|53209.0|Central|FUR-CH-10001714|Furniture|Chairs|Global Leather & Oak Executive Chair, Burgundy|754.4499999999999|5|0.0|60.35600000000002
2416|CA-2017-146087|2017-07-06|2017-07-11|Standard Class|PP-18955|Paul Prost|Home Office|United States|Holyoke|Massachusetts|1040.0|East|FUR-BO-10002824|Furniture|Bookcases|Bush Mission Pointe Library|301.96|2|0.0|60.391999999999996
2417|CA-2019-168655|2019-10-12|2019-10-18|Standard Class|ML-18040|Michelle Lonsdale|Corporate|United States|Albuquerque|New Mexico|87105.0|West|TEC-AC-10002842|Technology|Accessories|WD My Passport Ultra 2TB Portable External Hard Drive|595.0|5|0.0|95.20000000000003
2418|CA-2019-168655|2019-10-12|2019-10-18|Standard Class|ML-18040|Michelle Lonsdale|Corporate|United States|Albuquerque|New Mexico|87105.0|West|OFF-BI-10002082|Office Supplies|Binders|GBC Twin Loop Wire Binding Elements|79.87200000000001|3|0.2|29.951999999999998
2419|CA-2018-107202|2018-05-21|2018-05-28|Standard Class|LC-16930|Linda Cazamias|Corporate|United States|Sparks|Nevada|89431.0|West|TEC-MA-10000112|Technology|Machines|Panasonic KX MB2061 Multifunction Printer|2396.4|10|0.2|179.73000000000013
2420|CA-2019-159597|2019-11-09|2019-11-14|Standard Class|MC-17590|Matt Collister|Corporate|United States|Coachella|California|92236.0|West|OFF-ST-10002289|Office Supplies|Storage|"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black"|63.56|2|0.0|3.1779999999999973
2421|CA-2019-159597|2019-11-09|2019-11-14|Standard Class|MC-17590|Matt Collister|Corporate|United States|Coachella|California|92236.0|West|TEC-AC-10004171|Technology|Accessories|Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset|99.99|1|0.0|43.9956
2422|CA-2018-155551|2018-04-18|2018-04-23|Standard Class|CR-12580|Clay Rozendal|Home Office|United States|Elmhurst|Illinois|60126.0|Central|OFF-ST-10003656|Office Supplies|Storage|Safco Industrial Wire Shelving|230.376|3|0.2|-48.9549
2423|CA-2018-155551|2018-04-18|2018-04-23|Standard Class|CR-12580|Clay Rozendal|Home Office|United States|Elmhurst|Illinois|60126.0|Central|OFF-PA-10001560|Office Supplies|Paper|Adams Telephone Message Books, 5 1/4” x 11”|9.664000000000001|2|0.2|3.2615999999999996
